	TM_FACS	TM_10X	MCA.values
Stox1	4	0	0
Stox2	26	8	0
Stra6	2	0	0
Stra8	0	0	0
Strada	13	0	2
Stradb	7	2	0
Strap	87	63	38
Strbp	49	19	0
Strc	0	0	0
Strn	2	0	0
Strn3	89	40	0
Strn4	60	23	1
Stt3a	91	41	12
Stt3b	75	55	8
Stub1	78	62	151
Stx11	20	15	3
Stx12	67	37	4
Stx16	39	29	0
Stx17	17	0	1
Stx18	30	4	2
Stx19	1	0	0
Stx1a	3	0	0
Stx1b	1	0	0
Stx2	23	3	1
Stx3	33	18	4
Stx4a	63	53	6
Stx5a	78	30	4
Stx6	47	17	1
Stx7	90	54	15
Stx8	55	23	4
Stxbp1	24	1	0
Stxbp2	57	26	7
Stxbp4	6	1	0
Stxbp5	15	0	0
Stxbp5l	6	0	0
Stxbp6	19	10	1
Styk1	6	2	0
Styx	37	14	0
Styxl1	0	0	3
Sub1	104	74	547
Sucla2	66	35	33
Suclg1	87	52	175
Suclg2	38	21	10
Sucnr1	1	0	0
Suds3	71	50	2
Sufu	1	0	2
Sugp1	27	0	0
Sugp2	7	0	2
Sugt1	91	59	28
Sulf1	16	4	2
Sulf2	33	14	3
Sult1a1	27	12	18
Sult1b1	3	0	13
Sult1c2	2	1	16
Sult1d1	12	6	15
Sult1e1	1	0	1
Sult2a1	0	0	2
Sult2a2	1	0	3
Sult2a3	0	0	0
Sult2a4	0	0	0
Sult2a5	0	0	0
Sult2a7	0	0	0
Sult2b1	7	4	2
Sult3a1	0	0	0
Sult4a1	2	0	0
Sult5a1	8	2	0
Sult6b1	0	0	0
Sumf1	28	5	0
Sumf2	4	1	0
Sumo1	101	72	60
Sumo2	99	74	1
Sumo3	94	57	135
Sun1	37	9	1
Sun2	84	8	8
Sun3	0	0	6
Sun5	0	0	3
Suox	9	1	2
Supt7l	5	0	0
Supv3l1	5	0	0
Surf1	47	35	4
Surf2	20	5	0
Surf4	96	49	134
Surf6	11	1	0
Susd1	6	0	0
Susd2	8	2	1
Susd3	20	6	10
Susd4	2	0	1
Susd5	4	2	3
Suv39h1	6	2	0
Suv39h2	1	0	2
Suz12	45	14	0
Sv2a	7	0	0
Sv2b	3	0	0
Sv2c	0	0	0
Svep1	8	5	6
Svil	48	9	0
Svip	14	5	26
Svop	1	0	0
Svopl	1	0	0
Svs2	0	0	0
Svs4	0	0	0
Svs5	0	0	0
Svs6	0	0	0
Swap70	33	21	0
Swi5	99	71	471
Syap1	65	38	1
Sybu	6	1	0
Syce1	0	0	19
Syce1l	0	0	2
Syce2	5	3	38
Syce3	0	0	18
Sycn	8	0	7
Sycp1	0	0	0
Sycp2	0	0	0
Sycp3	3	0	3
Syde1	8	3	0
Syde2	1	0	0
Syf2	98	71	17
Syk	37	21	2
Sympk	21	9	1
Syn1	7	0	0
Syn2	8	0	0
Syn3	1	0	0
Syna	0	0	0
Sync	0	0	0
Syncrip	75	48	7
Syne1	40	16	0
Syne2	57	23	0
Syngr1	15	5	11
Syngr2	93	50	86
Syngr3	3	0	1
Syngr4	0	0	2
Synj1	48	17	0
Synj2	4	0	0
Synj2bp	79	30	8
Synm	4	5	0
Synpo	18	7	1
Synpo2	4	2	0
Synpo2l	1	0	0
Synpr	3	0	0
Synrg	25	0	0
Syp	7	0	0
Sypl	92	59	67
Sypl2	0	0	0
Sys1	89	63	23
Syt1	2	0	0
Syt10	1	0	0
Syt11	22	2	17
Syt12	2	0	0
Syt13	6	1	3
Syt14	1	0	0
Syt15	0	1	0
Syt16	4	2	1
Syt17	0	0	0
Syt2	0	0	0
Syt3	1	0	0
Syt4	5	0	0
Syt5	7	1	1
Syt6	1	0	0
Syt7	8	0	2
Syt8	2	2	15
Syt9	3	0	0
Sytl1	14	5	4
Sytl2	11	3	4
Sytl3	6	4	0
Sytl4	2	0	1
Sytl5	5	0	0
Syvn1	72	7	1
Szt2	3	1	0
T	0	0	0
T2	1	1	0
Tab1	8	0	1
Tab2	78	35	0
Tab3	1	0	0
Tac1	3	0	2
Tac2	0	0	0
Tac4	0	0	0
Tacc1	94	38	0
Tacc2	30	13	0
Tacc3	6	3	15
Taco1	4	0	0
Tacr1	0	0	0
Tacr2	0	0	0
Tacr3	0	0	0
Tacstd2	15	12	14
Tada1	22	3	0
Tada2a	8	0	0
Tada2b	1	0	0
Tada3	24	4	2
Taf1	44	8	1
Taf10	95	58	22
Taf11	28	19	0
Taf12	54	19	7
Taf13	47	24	2
Taf15	16	26	1
Taf1a	4	1	0
Taf1b	12	2	0
Taf1c	1	0	0
Taf1d	56	45	85
Taf2	12	0	0
Taf3	38	15	0
Taf4b	5	2	0
Taf5	5	0	0
Taf5l	20	10	0
Taf6	25	3	2
Taf6l	1	0	27
Taf7	53	32	0
Taf7l	0	0	2
Taf8	11	0	0
Taf9	87	66	0
Taf9b	11	2	0
Tagap	29	5	2
Tagap1	33	1	0
Tagln	9	10	15
Tagln2	100	72	411
Tagln3	6	0	24
Tal1	1	1	2
Tal2	0	0	1
Taldo1	105	73	328
Tanc1	29	12	0
Tanc2	31	10	0
Tank	44	15	2
Taok1	97	37	0
Taok2	41	10	0
Taok3	65	27	2
Tap1	56	31	10
Tap2	83	39	8
Tapbp	101	69	20
Tapbpl	44	4	1
Tapt1	28	5	1
Tarbp2	13	6	2
Tardbp	79	43	19
Tarm1	1	0	1
Tars	47	12	3
Tars2	18	1	1
Tarsl2	7	0	0
Tas1r1	0	0	0
Tas1r2	0	0	0
Tas1r3	0	0	0
Tas2r135	0	0	0
Tas2r143	0	0	0
Tasp1	4	0	1
Tat	2	1	2
Tatdn1	11	1	0
Tatdn2	11	7	0
Tatdn3	1	0	0
Tax1bp1	104	73	41
Tax1bp3	61	44	0
Taz	43	17	2
Tbata	0	0	2
Tbc1d1	37	9	0
Tbc1d10a	29	18	1
Tbc1d10b	32	9	0
Tbc1d10c	26	18	15
Tbc1d12	3	0	0
Tbc1d13	17	1	0
Tbc1d14	25	2	0
Tbc1d15	63	16	5
Tbc1d16	10	4	0
Tbc1d17	49	14	1
Tbc1d19	16	2	0
Tbc1d2	4	2	0
Tbc1d20	35	0	11
Tbc1d21	0	0	7
Tbc1d22a	18	2	0
Tbc1d22b	9	0	0
Tbc1d23	35	0	2
Tbc1d24	3	0	0
Tbc1d25	4	0	0
Tbc1d2b	21	4	0
Tbc1d30	4	2	0
Tbc1d4	12	7	3
Tbc1d5	23	0	0
Tbc1d7	10	0	0
Tbc1d8	31	9	0
Tbc1d8b	12	1	0
Tbc1d9	21	5	0
Tbc1d9b	54	12	0
Tbca	96	71	304
Tbcb	87	60	197
Tbcc	36	13	6
Tbccd1	4	0	0
Tbcd	21	2	1
Tbce	12	0	0
Tbcel	15	7	0
Tbck	5	1	0
Tbk1	30	8	0
Tbkbp1	4	5	0
Tbl1x	52	13	0
Tbl1xr1	48	15	0
Tbl2	11	0	4
Tbl3	27	6	0
Tbp	11	0	2
Tbpl1	48	19	20
Tbr1	0	0	0
Tbrg1	91	60	59
Tbrg4	15	4	0
Tbx1	3	2	0
Tbx10	0	0	0
Tbx15	2	0	0
Tbx18	2	1	0
Tbx19	0	0	0
Tbx2	12	6	3
Tbx20	4	2	1
Tbx21	5	1	1
Tbx3	25	11	1
Tbx4	2	0	0
Tbx5	3	1	0
Tbx6	0	0	0
Tbxa2r	8	6	0
Tbxas1	16	5	5
Tc2n	4	1	2
Tcam1	0	0	1
Tcap	1	2	2
Tcea1	101	62	0
Tcea2	1	0	19
Tcea3	14	12	2
Tceal1	11	3	0
Tceal3	10	0	0
Tceal5	2	0	0
Tceal6	2	0	0
Tceal7	0	0	1
Tceal8	51	34	65
Tceanc	1	0	0
Tcerg1	58	16	0
Tcerg1l	0	0	0
Tcf12	41	11	0
Tcf15	11	6	0
Tcf19	3	3	0
Tcf20	74	0	0
Tcf21	7	4	16
Tcf23	0	0	0
Tcf25	101	71	36
Tcf3	59	31	7
Tcf4	88	46	24
Tcf7	16	7	7
Tcf7l1	26	6	0
Tcf7l2	73	23	2
Tcfl5	0	0	2
Tchh	1	1	0
Tchhl1	0	0	0
Tchp	0	1	1
Tcirg1	36	11	0
Tcl1b2	0	0	0
Tcn2	75	44	37
Tcof1	58	15	0
Tcp1	95	66	164
Tcp10b	0	0	9
Tcp10c	0	0	9
Tcp11	3	1	19
Tcp11l1	12	0	0
Tcp11l2	71	39	0
Tcstv3	0	0	0
Tcta	30	5	3
Tcte1	0	1	2
Tcte2	0	0	16
Tctex1d1	0	0	7
Tctex1d2	18	10	19
Tctex1d4	1	2	1
Tctn1	0	0	0
Tctn2	5	1	2
Tctn3	2	1	0
Tdg	12	0	0
Tdgf1	0	0	4
Tdh	1	1	3
Tdo2	1	1	3
Tdp1	5	3	1
Tdp2	22	4	0
Tdrd1	0	0	0
Tdrd12	0	0	0
Tdrd3	23	1	0
Tdrd5	0	0	0
Tdrd6	0	0	2
Tdrd7	19	4	1
Tdrd9	0	0	0
Tdrkh	2	0	0
Tead1	31	7	0
Tead2	5	2	19
Tead3	2	0	0
Tead4	0	0	0
Tec	10	0	0
Tecpr1	42	9	1
Tecpr2	4	0	0
Tecr	101	68	317
Tecrl	1	0	0
Tecta	0	0	0
Tectb	0	0	0
Tef	17	5	0
Tek	18	13	3
Tekt1	1	2	20
Tekt2	1	1	19
Tekt3	0	0	16
Tekt4	1	2	12
Tekt5	0	0	2
Telo2	1	0	0
Tep1	43	14	0
Tepp	0	0	3
Terc	0	0	0
Terf1	18	5	0
Terf2	15	0	0
Terf2ip	22	3	0
Tert	0	0	0
Tes	57	19	10
Tesc	8	7	17
Tesk1	36	4	5
Tesk2	4	0	1
Tespa1	9	7	1
Tet1	4	0	0
Tet2	69	2	0
Tet3	53	16	0
Tex10	39	2	3
Tex11	0	0	0
Tex12	0	0	0
Tex14	0	0	0
Tex15	2	0	0
Tex16	0	0	0
Tex19.1	0	0	8
Tex19.2	0	0	0
Tex2	27	4	3
Tex22	0	0	19
Tex261	81	46	48
Tex264	60	33	4
Tex28	0	0	0
Tex9	8	1	1
Tfam	37	17	16
Tfap2a	10	5	0
Tfap2b	8	3	4
Tfap2c	9	6	4
Tfap2e	3	0	0
Tfap4	2	0	0
Tfb1m	6	0	2
Tfb2m	14	5	0
Tfcp2	8	0	0
Tfcp2l1	13	6	0
Tfdp1	31	0	8
Tfdp2	34	10	0
Tfe3	40	5	0
Tfeb	22	9	2
Tfec	1	2	0
Tff1	0	0	18
Tff2	3	0	20
Tff3	3	0	24
Tfg	73	42	17
Tfip11	27	1	0
Tfpi	11	6	9
Tfpi2	5	3	1
Tfpt	14	0	0
Tfr2	2	1	1
Tfrc	26	7	24
Tg	1	7	0
Tgds	7	0	0
Tgfa	11	0	1
Tgfb1	20	57	0
Tgfb1i1	23	14	9
Tgfb2	16	5	2
Tgfb3	12	9	2
Tgfbi	36	24	73
Tgfbr1	28	21	4
Tgfbr2	77	36	15
Tgfbr3	33	15	3
Tgfbrap1	6	0	0
Tgif1	48	31	14
Tgif2	6	0	0
Tgm1	4	2	0
Tgm2	44	35	42
Tgm3	3	3	0
Tgm4	0	0	0
Tgm5	2	1	0
Tgm6	0	0	0
Tgm7	0	0	0
Tgoln1	92	51	22
Tgs1	44	14	0
Tgtp1	15	0	1
Tgtp2	22	0	3
Th	1	0	0
Tha1	1	0	0
Thada	9	0	0
Thap1	8	0	0
Thap11	42	14	1
Thap2	29	8	0
Thap3	40	10	0
Thap4	27	9	24
Thap6	3	0	0
Thap7	27	10	1
Thbd	35	20	18
Thbs1	27	20	36
Thbs2	10	5	8
Thbs3	10	5	1
Thbs4	3	3	2
Theg	0	0	3
Them4	8	1	1
Them5	4	2	0
Themis	4	1	2
Thg1l	0	0	0
Thnsl1	5	0	2
Thnsl2	7	1	4
Thoc1	29	2	2
Thoc2	89	47	1
Thoc3	30	13	20
Thoc5	18	2	1
Thoc6	21	18	0
Thoc7	76	61	62
Thop1	22	6	4
Thpo	1	0	0
Thra	42	9	12
Thrap3	95	54	2
Thrb	12	2	0
Thrsp	11	5	95
Thsd1	6	2	0
Thsd4	8	6	0
Thsd7a	10	1	0
Thsd7b	0	0	1
Thtpa	7	0	0
Thumpd1	29	9	0
Thumpd2	0	0	0
Thumpd3	34	10	5
Thy1	23	15	73
Thyn1	21	5	18
Tia1	41	12	2
Tial1	71	40	5
Tiam1	16	8	0
Tiam2	10	0	0
Ticam1	9	0	0
Ticam2	3	0	0
Tie1	14	10	2
Tifa	28	18	9
Tifab	14	10	5
Tigd2	27	16	0
Tigd3	0	0	0
Tigd4	0	0	0
Tigd5	0	0	0
Tigit	4	0	0
Timd2	1	1	2
Timd4	3	1	2
Timeless	9	6	0
Timm10	21	20	16
Timm13	93	69	242
Timm17a	75	51	65
Timm17b	66	34	37
Timm22	32	14	5
Timm23	88	65	4
Timm44	44	22	3
Timm50	53	9	16
Timm8a1	19	17	0
Timm8a2	0	0	0
Timm8b	84	58	271
Timm9	24	10	5
Timp1	9	12	54
Timp2	70	42	64
Timp3	45	32	70
Timp4	8	3	13
Tinag	2	2	0
Tinagl1	32	25	25
Tinf2	11	0	0
Tiparp	61	32	1
Tipin	26	12	77
Tiprl	60	34	9
Tirap	8	3	1
Tjap1	11	2	0
Tjp1	53	21	0
Tjp2	35	16	1
Tjp3	11	6	2
Tk1	9	3	23
Tk2	12	1	0
Tkt	96	63	162
Tktl1	0	0	0
Tktl2	0	0	0
Tlcd1	7	2	6
Tlcd2	9	1	0
Tle1	30	4	0
Tle2	5	2	0
Tle3	50	23	0
Tle4	49	4	0
Tle6	5	0	0
Tlk1	64	10	0
Tlk2	44	7	0
Tll1	0	0	0
Tll2	0	0	0
Tln1	101	63	27
Tln2	12	4	0
Tlr1	4	0	0
Tlr11	0	0	0
Tlr12	2	0	0
Tlr13	13	2	0
Tlr2	21	11	8
Tlr3	5	1	0
Tlr4	4	0	0
Tlr5	0	0	0
Tlr6	0	0	0
Tlr7	12	4	0
Tlr8	7	1	0
Tlr9	1	0	0
Tlx1	2	2	0
Tlx2	0	0	2
Tlx3	0	0	0
Tm2d1	74	51	5
Tm2d2	81	56	22
Tm2d3	49	24	3
Tm4sf1	33	29	59
Tm4sf19	0	0	0
Tm4sf20	4	0	6
Tm4sf4	8	1	10
Tm4sf5	0	0	15
Tm6sf1	25	22	1
Tm6sf2	1	1	2
Tm7sf2	3	1	1
Tm7sf3	38	11	2
Tm9sf1	65	28	0
Tm9sf2	102	47	15
Tm9sf3	99	70	92
Tm9sf4	64	9	1
Tmbim1	69	34	22
Tmbim4	94	59	99
Tmbim6	105	74	322
Tmc1	0	0	0
Tmc2	0	0	0
Tmc3	0	0	0
Tmc4	18	10	21
Tmc5	3	0	1
Tmc6	30	6	0
Tmc7	4	2	1
Tmc8	9	0	0
Tmcc1	29	10	0
Tmcc2	9	4	1
Tmcc3	47	22	0
Tmco1	93	63	92
Tmco2	0	0	17
Tmco3	22	3	0
Tmco4	8	2	1
Tmco5	0	0	9
Tmco6	1	0	0
Tmed1	30	15	8
Tmed10	104	71	281
Tmed11	1	0	0
Tmed2	103	72	77
Tmed3	75	49	132
Tmed4	70	22	8
Tmed5	93	61	28
Tmed6	4	0	7
Tmed7	78	54	7
Tmed8	7	0	0
Tmed9	95	69	190
Tmeff1	9	0	0
Tmeff2	6	2	2
Tmem100	14	8	13
Tmem101	13	1	0
Tmem102	14	0	0
Tmem104	8	1	0
Tmem106a	16	8	5
Tmem106b	39	12	1
Tmem106c	25	10	2
Tmem107	28	9	4
Tmem108	7	2	0
Tmem109	80	45	19
Tmem11	63	33	18
Tmem110	13	3	0
Tmem115	45	13	1
Tmem116	2	1	1
Tmem117	3	1	0
Tmem119	31	3	19
Tmem120a	28	10	10
Tmem120b	0	0	0
Tmem121	2	0	0
Tmem123	89	64	34
Tmem125	8	5	0
Tmem126a	87	25	12
Tmem126b	11	0	0
Tmem127	90	6	1
Tmem128	71	32	6
Tmem129	15	1	0
Tmem130	5	0	0
Tmem131	51	12	0
Tmem132a	19	3	1
Tmem132b	5	0	0
Tmem132c	2	0	0
Tmem132d	1	0	0
Tmem132e	1	0	0
Tmem134	78	68	34
Tmem135	29	5	1
Tmem136	0	1	0
Tmem138	7	1	1
Tmem139	1	0	0
Tmem140	23	15	1
Tmem141	17	7	2
Tmem143	4	0	0
Tmem144	2	0	0
Tmem145	0	0	0
Tmem147	77	54	84
Tmem14a	5	2	1
Tmem14c	91	67	181
Tmem150a	9	5	4
Tmem150b	0	0	0
Tmem150c	1	1	0
Tmem151a	3	1	3
Tmem151b	2	0	0
Tmem154	9	5	3
Tmem158	11	8	4
Tmem159	34	17	2
Tmem160	95	68	43
Tmem161a	31	2	0
Tmem161b	2	0	0
Tmem163	9	3	0
Tmem164	25	8	0
Tmem165	78	34	0
Tmem167	82	65	150
Tmem167b	33	11	1
Tmem168	11	5	0
Tmem169	0	0	0
Tmem17	0	1	0
Tmem170	0	0	0
Tmem170b	34	0	0
Tmem171	4	2	1
Tmem173	45	10	5
Tmem174	1	1	3
Tmem175	22	0	2
Tmem176a	63	39	121
Tmem176b	87	52	231
Tmem177	2	0	0
Tmem178	1	1	0
Tmem179	2	0	0
Tmem18	5	0	0
Tmem181a	26	0	0
Tmem181b-ps	13	0	0
Tmem181c-ps	5	0	0
Tmem182	1	0	0
Tmem183a	38	18	2
Tmem184a	17	4	5
Tmem184b	63	16	0
Tmem184c	14	1	0
Tmem185b	30	6	0
Tmem186	5	0	0
Tmem189	46	5	2
Tmem19	20	5	0
Tmem190	0	0	5
Tmem191c	1	0	7
Tmem192	27	12	2
Tmem196	1	0	0
Tmem198	2	0	0
Tmem198b	4	0	0
Tmem199	17	4	1
Tmem2	32	10	0
Tmem200a	0	0	0
Tmem200b	5	0	0
Tmem200c	0	0	0
Tmem201	14	0	0
Tmem202	0	0	2
Tmem203	12	1	1
Tmem204	23	12	7
Tmem205	60	32	34
Tmem206	22	0	0
Tmem207	0	0	0
Tmem208	69	55	76
Tmem209	20	0	0
Tmem210	0	0	16
Tmem211	0	0	0
Tmem212	1	2	1
Tmem213	1	3	13
Tmem214	44	13	3
Tmem215	1	0	1
Tmem216	15	3	1
Tmem217	0	0	3
Tmem218	15	2	0
Tmem219	52	33	3
Tmem220	1	0	0
Tmem221	2	1	0
Tmem222	43	16	1
Tmem229a	6	3	0
Tmem229b	14	3	0
Tmem231	8	1	0
Tmem232	0	1	2
Tmem233	0	0	0
Tmem25	2	0	0
Tmem26	2	1	0
Tmem27	6	7	12
Tmem29	17	9	0
Tmem30a	95	62	21
Tmem30b	19	8	6
Tmem30c	0	0	2
Tmem33	83	48	28
Tmem37	13	5	15
Tmem38a	15	2	2
Tmem38b	14	13	0
Tmem39a	38	9	2
Tmem39b	10	0	3
Tmem40	11	7	5
Tmem41a	10	1	4
Tmem41b	37	8	3
Tmem42	19	1	1
Tmem43	46	19	0
Tmem44	4	3	0
Tmem45a	14	6	1
Tmem45b	7	3	18
Tmem47	24	9	3
Tmem5	49	20	0
Tmem50a	104	73	398
Tmem50b	62	15	8
Tmem51	33	17	4
Tmem52	0	1	0
Tmem53	5	2	16
Tmem54	13	3	16
Tmem55a	40	10	1
Tmem55b	80	34	5
Tmem56	9	3	6
Tmem57	41	12	0
Tmem59	105	73	243
Tmem59l	5	0	0
Tmem60	31	16	20
Tmem62	10	0	0
Tmem63a	42	8	1
Tmem63b	29	11	1
Tmem63c	1	0	0
Tmem64	34	13	6
Tmem65	38	19	0
Tmem67	1	1	0
Tmem68	12	2	0
Tmem69	5	0	0
Tmem70	44	22	5
Tmem71	8	4	0
Tmem72	1	0	0
Tmem74	0	0	0
Tmem79	11	3	2
Tmem8	14	3	0
Tmem80	19	4	0
Tmem81	0	0	0
Tmem82	1	0	0
Tmem86a	18	5	8
Tmem86b	1	1	2
Tmem87a	23	0	0
Tmem87b	41	7	0
Tmem88	34	12	12
Tmem88b	2	0	3
Tmem89	0	0	11
Tmem8b	1	0	0
Tmem8c	0	0	2
Tmem9	38	15	6
Tmem91	2	1	0
Tmem92	0	0	0
Tmem95	0	0	0
Tmem97	22	5	32
Tmem98	32	6	11
Tmem9b	86	47	21
Tmf1	102	33	0
Tmie	2	0	0
Tmigd1	1	0	2
Tmlhe	0	0	0
Tmod1	6	1	2
Tmod2	21	2	4
Tmod3	89	51	7
Tmod4	0	0	1
Tmpo	78	43	22
Tmppe	5	0	0
Tmprss11a	2	2	0
Tmprss11d	1	1	0
Tmprss11e	0	0	0
Tmprss11f	0	0	0
Tmprss11g	0	0	0
Tmprss12	0	0	0
Tmprss13	12	4	1
Tmprss2	11	7	11
Tmprss3	0	0	0
Tmprss4	11	3	9
Tmprss5	0	0	0
Tmprss6	1	1	1
Tmprss7	0	0	0
Tmprss9	0	0	0
Tmsb10	97	72	580
Tmsb15a	0	0	16
Tmsb15b1	3	0	0
Tmsb15b2	4	0	1
Tmsb15l	7	0	0
Tmsb4x	105	73	646
Tmtc1	19	2	0
Tmtc2	13	0	0
Tmtc3	20	1	0
Tmtc4	8	0	0
Tmub1	17	3	1
Tmub2	52	8	1
Tmx1	73	41	17
Tmx2	57	18	6
Tmx3	60	24	1
Tmx4	23	7	2
Tnc	3	2	10
Tnf	8	6	5
Tnfaip1	59	25	12
Tnfaip2	30	23	11
Tnfaip3	31	20	13
Tnfaip6	12	9	16
Tnfaip8	66	49	15
Tnfaip8l1	9	1	0
Tnfaip8l2	26	24	1
Tnfaip8l3	0	0	0
Tnfrsf10b	15	1	0
Tnfrsf11a	9	2	0
Tnfrsf11b	0	0	1
Tnfrsf12a	39	32	48
Tnfrsf13b	11	1	2
Tnfrsf13c	6	6	2
Tnfrsf14	0	0	0
Tnfrsf17	0	0	5
Tnfrsf18	16	10	2
Tnfrsf19	16	3	1
Tnfrsf1a	76	51	18
Tnfrsf1b	37	15	1
Tnfrsf21	27	17	1
Tnfrsf22	0	0	0
Tnfrsf23	1	0	0
Tnfrsf25	0	0	0
Tnfrsf26	5	0	0
Tnfrsf4	0	0	4
Tnfrsf8	0	0	0
Tnfrsf9	4	1	6
Tnfsf10	10	6	0
Tnfsf11	0	0	1
Tnfsf12	29	20	0
Tnfsf13	6	0	0
Tnfsf13b	4	4	0
Tnfsf14	1	0	0
Tnfsf15	0	0	0
Tnfsf18	0	0	0
Tnfsf4	0	0	0
Tnfsf8	0	0	0
Tnfsf9	11	4	4
Tnik	13	0	0
Tnip1	36	10	2
Tnip2	24	4	0
Tnip3	5	5	2
Tnk1	10	3	0
Tnk2	18	3	1
Tnks	23	0	0
Tnks1bp1	21	14	0
Tnks2	92	34	0
Tnmd	0	1	6
Tnn	1	1	2
Tnnc1	1	2	18
Tnnc2	0	0	6
Tnni1	3	0	5
Tnni2	3	5	6
Tnni3	1	4	22
Tnni3k	1	1	0
Tnnt1	2	1	3
Tnnt2	2	5	20
Tnnt3	0	0	4
Tnp2	0	0	19
Tnpo1	41	0	2
Tnpo2	18	4	0
Tnpo3	58	27	2
Tnr	5	0	1
Tnrc18	30	14	1
Tnrc6a	87	45	3
Tnrc6b	87	51	0
Tnrc6c	87	8	0
Tns1	45	35	10
Tns3	32	16	0
Tns4	11	5	1
Tnxb	11	7	18
Tob1	74	37	8
Tob2	82	49	0
Toe1	5	0	1
Tollip	34	12	4
Tom1	27	7	0
Tom1l1	18	3	0
Tom1l2	36	6	0
Tomm20	92	72	31
Tomm20l	0	0	17
Tomm22	88	71	185
Tomm34	81	31	0
Tomm40	56	35	51
Tomm40l	25	1	1
Tomm5	76	65	49
Tomm6	104	74	0
Tomm7	103	74	287
Tomm70a	67	31	14
Tomt	0	0	0
Tonsl	0	0	134
Top1	97	69	35
Top1mt	3	0	0
Top2a	7	3	32
Top2b	92	43	1
Top3a	1	0	0
Top3b	24	3	0
Topbp1	15	2	0
Topors	52	25	0
Tor1a	61	31	1
Tor1aip1	97	57	13
Tor1aip2	86	35	10
Tor1b	65	6	0
Tor2a	41	19	2
Tor3a	37	10	2
Tox	17	5	1
Tox2	6	0	1
Tox3	11	1	0
Tox4	68	17	0
Tpbg	15	7	1
Tpbpb	0	0	27
Tpcn1	17	9	0
Tpcn2	1	0	0
Tpd52	69	38	73
Tpd52l1	5	2	2
Tpd52l2	83	44	29
Tph1	1	0	1
Tph2	0	0	0
Tpi1	95	58	276
Tpk1	4	0	0
Tpm1	77	42	186
Tpm2	21	16	59
Tpm3	103	74	200
Tpm4	98	70	178
Tpmt	4	1	0
Tpo	0	0	0
Tpp1	82	35	15
Tpp2	84	15	2
Tppp	14	2	1
Tppp2	0	0	5
Tppp3	59	35	43
Tpr	102	68	1
Tpra1	39	3	0
Tprg	3	0	0
Tprgl	100	73	24
Tprkb	18	4	3
Tprn	12	1	6
Tpsab1	0	0	2
Tpsb2	0	0	6
Tpsg1	1	0	3
Tpst1	36	15	9
Tpst2	66	42	9
Tpt1	105	74	664
Tpte	0	0	0
Tpx2	7	4	3
Tra2a	87	32	24
Tra2b	99	68	203
Trabd	34	23	4
Tradd	21	12	1
Traf1	18	7	7
Traf2	18	5	0
Traf3	18	0	0
Traf3ip1	3	2	0
Traf3ip2	26	3	0
Traf3ip3	18	11	0
Traf4	21	20	3
Traf5	1	0	0
Traf6	25	0	0
Traf7	47	21	3
Trafd1	65	28	10
Traip	4	0	0
Trak1	49	4	0
Trak2	21	6	0
Tram1	101	64	14
Tram1l1	2	0	0
Tram2	1	0	0
Trank1	1	0	0
Trap1	60	17	8
Trap1a	0	0	15
Trappc1	54	34	56
Trappc10	29	6	0
Trappc2	13	0	0
Trappc2l	61	56	25
Trappc3	68	43	7
Trappc4	90	58	31
Trappc5	57	31	4
Trappc6a	49	41	29
Trappc6b	82	66	5
Trappc8	34	1	0
Trappc9	24	0	0
Trat1	3	0	0
Trcg1	0	0	0
Trdmt1	0	0	0
Trdn	1	1	3
Treh	0	0	2
Trem1	6	2	9
Trem2	11	6	12
Trem3	8	5	17
Treml1	0	0	2
Treml2	11	1	0
Treml4	5	4	2
Trerf1	16	0	0
Trex2	2	1	0
Trf	92	31	173
Trh	0	0	2
Trhde	0	0	0
Trhr	0	0	0
Trhr2	0	0	0
Triap1	34	22	4
Trib1	54	38	7
Trib2	18	8	0
Trib3	2	4	0
Tril	15	4	3
Trim10	0	1	2
Trim11	28	2	0
Trim12a	18	9	0
Trim12c	40	11	0
Trim13	11	4	3
Trim14	15	0	0
Trim15	0	0	1
Trim16	17	7	1
Trim17	0	0	4
Trim2	24	3	3
Trim21	0	0	0
Trim23	5	0	0
Trim24	21	6	2
Trim25	64	27	0
Trim26	52	11	1
Trim27	59	26	18
Trim28	75	41	30
Trim29	10	6	4
Trim3	16	0	0
Trim30a	48	24	1
Trim30b	1	1	0
Trim30d	15	2	0
Trim30e-ps1	0	0	0
Trim31	4	0	2
Trim32	7	1	0
Trim33	45	7	0
Trim34a	7	0	0
Trim34b	0	0	0
Trim35	57	12	1
Trim36	6	0	9
Trim37	26	11	2
Trim38	1	0	0
Trim39	6	0	0
Trim40	2	0	0
Trim41	12	5	0
Trim42	0	0	0
Trim43a	0	0	0
Trim43b	0	0	0
Trim43c	0	0	0
Trim44	50	17	0
Trim45	0	0	0
Trim46	6	1	0
Trim47	40	22	11
Trim54	1	1	0
Trim55	1	0	0
Trim56	4	0	0
Trim58	0	0	0
Trim59	12	3	3
Trim6	0	0	0
Trim61	0	0	0
Trim62	6	2	0
Trim63	1	1	1
Trim65	4	0	0
Trim66	0	0	0
Trim67	2	0	0
Trim68	2	1	1
Trim69	0	0	3
Trim7	31	0	0
Trim71	0	0	0
Trim72	1	0	0
Trim8	90	39	0
Trim9	8	0	0
Trio	31	5	0
Triobp	61	30	0
Trip10	38	16	0
Trip11	59	19	0
Trip12	85	33	2
Trip13	3	1	0
Trip4	34	3	1
Trip6	26	18	2
