	Atlas	cellType	Background.cell.types	Logic	genes	precision	recall	f1
1143	MCA	MammaryGlandLactation.Secretory alveoli cell_Cide&Wfdc3&Wap high	All	OR	Wfdc3, Lao1, Cidea, Csn1s2b, Wap	0.0143211762459423	1	0.0282379518072289
1144	MCA	MammaryGlandLactation.Secretory alveoli cell_Cide&Wfdc3&Wap high	Tissue	OR	Wfdc3, Lao1, Cidea, Csn1s2b, Wap	0.0221598463583986	1	0.0433588668882787
1145	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea high	All	AND	Pip, Lao1, Olah, Wfdc3, Thrsp	0.0518134715025907	0.0303951367781155	0.0383141762452107
1146	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea high	Tissue	AND	Pip, Lao1, Olah, Wfdc3, Thrsp	0.0518134715025907	0.0303951367781155	0.0383141762452107
1147	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea high	All	OR	Pip, Lao1, Olah, Wfdc3, Thrsp	0.0168666051471342	1	0.0331736828837913
1148	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea high	Tissue	OR	Pip, Lao1, Olah, Wfdc3, Thrsp	0.0256051054556775	1	0.0499317043557444
1149	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Elovl5 high	All	AND	RP23-7P15.3, Lao1, Cidea, Csn1s2b, Wap	0.0416666666666667	0.0336134453781513	0.0372093023255814
1150	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Elovl5 high	Tissue	AND	RP23-7P15.3, Lao1, Cidea, Csn1s2b, Wap	0.0416666666666667	0.0336134453781513	0.0372093023255814
1151	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Elovl5 high	All	OR	RP23-7P15.3, Lao1, Cidea, Csn1s2b, Wap	0.0148722114603512	1	0.029308540114525
1152	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Elovl5 high	Tissue	OR	RP23-7P15.3, Lao1, Cidea, Csn1s2b, Wap	0.0175801447776629	1	0.0345528455284553
1153	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Fth1&Wfdc3 high	All	AND	Lao1, Wfdc3, Cidea, Csn1s2b, Wap	0.0234152868372638	0.880503144654088	0.0456174649723037
1154	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Fth1&Wfdc3 high	Tissue	AND	Lao1, Wfdc3, Cidea, Csn1s2b, Wap	0.0234152868372638	0.880503144654088	0.0456174649723037
1155	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Fth1&Wfdc3 high	All	OR	Lao1, Wfdc3, Cidea, Csn1s2b, Wap	0.00759022341034944	1	0.0150660918178803
1156	MCA	MammaryGlandLactation.Secretory alveoli cell_Cidea&Fth1&Wfdc3 high	Tissue	OR	Lao1, Wfdc3, Cidea, Csn1s2b, Wap	0.0117447185699512	1	0.0232167627947726
1157	MCA	MammaryGlandLactation.Secretory alveoli cell_Clu high	All	AND	Csn1s2b, Wap, Lao1, Lalba, Glycam1	0.0195117683086884	0.819852941176471	0.038116400307666
1158	MCA	MammaryGlandLactation.Secretory alveoli cell_Clu high	Tissue	AND	Csn1s2b, Wap, Lao1, Lalba, Glycam1	0.0195134756737837	0.819852941176471	0.0381196581196581
1159	MCA	MammaryGlandLactation.Secretory alveoli cell_Clu high	All	OR	Csn1s2b, Wap, Lao1, Lalba, Glycam1	0.0171500630517024	1	0.0337217951896851
1160	MCA	MammaryGlandLactation.Secretory alveoli cell_Clu high	Tissue	OR	Csn1s2b, Wap, Lao1, Lalba, Glycam1	0.0200915940316147	1	0.0393917451122375
1161	MCA	MammaryGlandLactation.Secretory alveoli cell_Dnajb1 high	All	AND	Pip, Gm14091, Olah, Lao1, Csn1s2b	0.2	0.00943396226415094	0.018018018018018
1162	MCA	MammaryGlandLactation.Secretory alveoli cell_Dnajb1 high	Tissue	AND	Pip, Gm14091, Olah, Lao1, Csn1s2b	0.2	0.00943396226415094	0.018018018018018
1163	MCA	MammaryGlandLactation.Secretory alveoli cell_Dnajb1 high	All	OR	Pip, Gm14091, Olah, Lao1, Csn1s2b	0.0152605816297149	1	0.0300623936471923
1164	MCA	MammaryGlandLactation.Secretory alveoli cell_Dnajb1 high	Tissue	OR	Pip, Gm14091, Olah, Lao1, Csn1s2b	0.015659624759935	1	0.0308363636363636
1165	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1 high	All	AND	Cidea, Lao1, Csn1s2b, Wap, Lalba	0.0310591158505021	0.864553314121037	0.0599640215870478
1166	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1 high	Tissue	AND	Cidea, Lao1, Csn1s2b, Wap, Lalba	0.031062331745703	0.864553314121037	0.0599700149925037
1167	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1 high	All	OR	Cidea, Lao1, Csn1s2b, Wap, Lalba	0.0213275968039336	1	0.0417644580850936
1168	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1 high	Tissue	OR	Cidea, Lao1, Csn1s2b, Wap, Lalba	0.0256315556212144	1	0.0499819949585884
1169	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Cib1 high	All	AND	Lao1, Csn1s2b, Wap, Lalba, Glycam1	0.024936564878817	0.876923076923077	0.0484941296579888
1170	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Cib1 high	Tissue	AND	Lao1, Csn1s2b, Wap, Lalba, Glycam1	0.0249387469373469	0.876923076923077	0.0484982557644857
1171	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Cib1 high	All	OR	Lao1, Csn1s2b, Wap, Lalba, Glycam1	0.0204918032786885	1	0.0401606425702811
1172	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Cib1 high	Tissue	OR	Lao1, Csn1s2b, Wap, Lalba, Glycam1	0.0240065002215985	1	0.0468873981100772
1173	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Wfdc3 high	All	AND	Wfdc3, Lao1, Csn1s2b, Wap, Lalba	0.0431644077784325	0.849275362318841	0.082153371652881
1174	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Wfdc3 high	Tissue	AND	Wfdc3, Lao1, Csn1s2b, Wap, Lalba	0.0431644077784325	0.849275362318841	0.082153371652881
1175	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Wfdc3 high	All	OR	Wfdc3, Lao1, Csn1s2b, Wap, Lalba	0.0181521624750079	1	0.0356570719859439
1176	MCA	MammaryGlandLactation.Secretory alveoli cell_Fth1&Wfdc3 high	Tissue	OR	Wfdc3, Lao1, Csn1s2b, Wap, Lalba	0.0254838233121584	1	0.0497010732550601
1177	MCA	MammaryGlandLactation.Secretory alveoli cell_Gm1673 high	All	AND	Pip, Igfals, Olah, Gm15471, Lao1	0	0	NA
1178	MCA	MammaryGlandLactation.Secretory alveoli cell_Gm1673 high	Tissue	AND	Pip, Igfals, Olah, Gm15471, Lao1	0	0	NA
1179	MCA	MammaryGlandLactation.Secretory alveoli cell_Gm1673 high	All	OR	Pip, Igfals, Olah, Gm15471, Lao1	0.0123660995589162	0.91812865497076	0.0244035128623611
1180	MCA	MammaryGlandLactation.Secretory alveoli cell_Gm1673 high	Tissue	OR	Pip, Igfals, Olah, Gm15471, Lao1	0.0131755622692179	0.91812865497076	0.0259783238189791
1181	MCA	MammaryGlandLactation.Secretory alveoli cell_Gpx3 high	All	AND	Pip, Lao1, Csn1s2b, Wap, Lalba	0.020814479638009	0.113300492610837	0.0351681957186544
1182	MCA	MammaryGlandLactation.Secretory alveoli cell_Gpx3 high	Tissue	AND	Pip, Lao1, Csn1s2b, Wap, Lalba	0.020814479638009	0.113300492610837	0.0351681957186544
1183	MCA	MammaryGlandLactation.Secretory alveoli cell_Gpx3 high	All	OR	Pip, Lao1, Csn1s2b, Wap, Lalba	0.0144176136363636	1	0.028425400826157
1184	MCA	MammaryGlandLactation.Secretory alveoli cell_Gpx3 high	Tissue	OR	Pip, Lao1, Csn1s2b, Wap, Lalba	0.014994829369183	1	0.0295466123280693
1185	MCA	MammaryGlandLactation.Secretory alveoli cell_Hes1 high	All	AND	Olah, Gm12863, Pip, Lao1, Csn1s2b	0	0	NA
1186	MCA	MammaryGlandLactation.Secretory alveoli cell_Hes1 high	Tissue	AND	Olah, Gm12863, Pip, Lao1, Csn1s2b	0	0	NA
1187	MCA	MammaryGlandLactation.Secretory alveoli cell_Hes1 high	All	OR	Olah, Gm12863, Pip, Lao1, Csn1s2b	0.0125242928093284	1	0.0247387502665814
1188	MCA	MammaryGlandLactation.Secretory alveoli cell_Hes1 high	Tissue	OR	Olah, Gm12863, Pip, Lao1, Csn1s2b	0.0128527108878712	1	0.0253792298716453
1189	MCA	MammaryGlandLactation.Secretory alveoli cell_Hspa1a high	All	AND	Olah, Lao1, Gm12863, Csn1s2b, Wap	0.0471698113207547	0.0228310502283105	0.0307692307692308
1190	MCA	MammaryGlandLactation.Secretory alveoli cell_Hspa1a high	Tissue	AND	Olah, Lao1, Gm12863, Csn1s2b, Wap	0.0471698113207547	0.0228310502283105	0.0307692307692308
1191	MCA	MammaryGlandLactation.Secretory alveoli cell_Hspa1a high	All	OR	Olah, Lao1, Gm12863, Csn1s2b, Wap	0.0157079328647253	1	0.0309300190664501
1192	MCA	MammaryGlandLactation.Secretory alveoli cell_Hspa1a high	Tissue	OR	Olah, Lao1, Gm12863, Csn1s2b, Wap	0.016176687841631	1	0.0318383368466962
1193	MCA	MammaryGlandLactation.Secretory alveoli cell_Ifi35 high	All	AND	Olah, Ifi35, Gm15635, Lao1, Csn1s2b	0.5	0.00636942675159236	0.0125786163522013
1194	MCA	MammaryGlandLactation.Secretory alveoli cell_Ifi35 high	Tissue	AND	Olah, Ifi35, Gm15635, Lao1, Csn1s2b	0.5	0.00636942675159236	0.0125786163522013
1195	MCA	MammaryGlandLactation.Secretory alveoli cell_Ifi35 high	All	OR	Olah, Ifi35, Gm15635, Lao1, Csn1s2b	0.00593707457268189	1	0.0118040675162588
1196	MCA	MammaryGlandLactation.Secretory alveoli cell_Ifi35 high	Tissue	OR	Olah, Ifi35, Gm15635, Lao1, Csn1s2b	0.0115969862608953	1	0.0229280759401241
1197	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110 high	All	AND	Igkv1-110, Ighv1-81, Csn1s2b, Wap, Lalba	0	0	NA
1198	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110 high	Tissue	AND	Igkv1-110, Ighv1-81, Csn1s2b, Wap, Lalba	0	0	NA
1199	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110 high	All	OR	Igkv1-110, Ighv1-81, Csn1s2b, Wap, Lalba	0.0122385546849705	1	0.0241811668372569
1200	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110 high	Tissue	OR	Igkv1-110, Ighv1-81, Csn1s2b, Wap, Lalba	0.0139607032057911	1	0.0275369709331973
1201	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110&P4hb high	All	AND	Iglc3, Lao1, Csn1s2b, Wap, Lalba	0.353221957040573	0.845714285714286	0.498316498316498
1202	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110&P4hb high	Tissue	AND	Iglc3, Lao1, Csn1s2b, Wap, Lalba	0.353221957040573	0.845714285714286	0.498316498316498
1203	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110&P4hb high	All	OR	Iglc3, Lao1, Csn1s2b, Wap, Lalba	0.00891401792991035	1	0.0176705205230474
1204	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-110&P4hb high	Tissue	OR	Iglc3, Lao1, Csn1s2b, Wap, Lalba	0.0129265770423992	1	0.0255232261357836
1205	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-117 high	All	AND	Igkv1-117, Lao1, Pip, Csn1s2b, Wap	0.482758620689655	0.0927152317880795	0.155555555555556
1206	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-117 high	Tissue	AND	Igkv1-117, Lao1, Pip, Csn1s2b, Wap	0.482758620689655	0.0927152317880795	0.155555555555556
1207	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-117 high	All	OR	Igkv1-117, Lao1, Pip, Csn1s2b, Wap	0.010355232478398	1	0.0204982013167719
1208	MCA	MammaryGlandLactation.Secretory alveoli cell_Igkv1-117 high	Tissue	OR	Igkv1-117, Lao1, Pip, Csn1s2b, Wap	0.0111537893337273	1	0.0220615092409964
1209	MCA	MammaryGlandLactation.Secretory alveoli cell_Iglc1 high	All	AND	Iglc1, Lao1, Csn1s2b, Wap, Lalba	0.300275482093664	0.872	0.44672131147541
1210	MCA	MammaryGlandLactation.Secretory alveoli cell_Iglc1 high	Tissue	AND	Iglc1, Lao1, Csn1s2b, Wap, Lalba	0.300275482093664	0.872	0.44672131147541
1211	MCA	MammaryGlandLactation.Secretory alveoli cell_Iglc1 high	All	OR	Iglc1, Lao1, Csn1s2b, Wap, Lalba	0.0101485751400503	1	0.0200932325992606
1212	MCA	MammaryGlandLactation.Secretory alveoli cell_Iglc1 high	Tissue	OR	Iglc1, Lao1, Csn1s2b, Wap, Lalba	0.0184665386319988	1	0.0362634174644619
1213	MCA	MammaryGlandLactation.Secretory alveoli cell_Klf2 high	All	AND	Lao1, Csn1s2b, Wap, Lalba, Thrsp	0.016114751195325	0.522988505747126	0.031266105480158
1214	MCA	MammaryGlandLactation.Secretory alveoli cell_Klf2 high	Tissue	AND	Lao1, Csn1s2b, Wap, Lalba, Thrsp	0.0161176053843429	0.522988505747126	0.0312714776632302
1215	MCA	MammaryGlandLactation.Secretory alveoli cell_Klf2 high	All	OR	Lao1, Csn1s2b, Wap, Lalba, Thrsp	0.0112439418416801	1	0.0222378426736533
1216	MCA	MammaryGlandLactation.Secretory alveoli cell_Klf2 high	Tissue	OR	Lao1, Csn1s2b, Wap, Lalba, Thrsp	0.0128527108878712	1	0.0253792298716453
1217	MCA	MammaryGlandLactation.Secretory alveoli cell_Malat1 high	All	AND	Ucp3, Lao1, Csn1s2b, Wap, Lalba	0.0401785714285714	0.0471204188481675	0.0433734939759036
1218	MCA	MammaryGlandLactation.Secretory alveoli cell_Malat1 high	Tissue	AND	Ucp3, Lao1, Csn1s2b, Wap, Lalba	0.0401785714285714	0.0471204188481675	0.0433734939759036
1219	MCA	MammaryGlandLactation.Secretory alveoli cell_Malat1 high	All	OR	Ucp3, Lao1, Csn1s2b, Wap, Lalba	0.0135345804988662	1	0.0267076837027197
1220	MCA	MammaryGlandLactation.Secretory alveoli cell_Malat1 high	Tissue	OR	Ucp3, Lao1, Csn1s2b, Wap, Lalba	0.0141084355148471	1	0.0278243134969772
1221	MCA	MammaryGlandLactation.Secretory alveoli cell_Ptpn18 high	All	AND	Olah, Btn1a1, RP23-7P15.3, Lao1, Csn1s2b	0.111111111111111	0.0134228187919463	0.0239520958083832
1222	MCA	MammaryGlandLactation.Secretory alveoli cell_Ptpn18 high	Tissue	AND	Olah, Btn1a1, RP23-7P15.3, Lao1, Csn1s2b	0.111111111111111	0.0134228187919463	0.0239520958083832
1223	MCA	MammaryGlandLactation.Secretory alveoli cell_Ptpn18 high	All	OR	Olah, Btn1a1, RP23-7P15.3, Lao1, Csn1s2b	0.0104422173943514	1	0.02066860868359
1224	MCA	MammaryGlandLactation.Secretory alveoli cell_Ptpn18 high	Tissue	OR	Olah, Btn1a1, RP23-7P15.3, Lao1, Csn1s2b	0.0110060570246713	1	0.0217724848396288
1225	MCA	MammaryGlandLactation.Secretory alveoli cell_Retnla high	All	AND	Retnla, Pip, Lao1, Csn1s2b, Wap	0.428571428571429	0.0805369127516778	0.135593220338983
1226	MCA	MammaryGlandLactation.Secretory alveoli cell_Retnla high	Tissue	AND	Retnla, Pip, Lao1, Csn1s2b, Wap	0.428571428571429	0.0805369127516778	0.135593220338983
1227	MCA	MammaryGlandLactation.Secretory alveoli cell_Retnla high	All	OR	Retnla, Pip, Lao1, Csn1s2b, Wap	0.00704858318747339	1	0.0139984968057121
1228	MCA	MammaryGlandLactation.Secretory alveoli cell_Retnla high	Tissue	OR	Retnla, Pip, Lao1, Csn1s2b, Wap	0.0110060570246713	1	0.0217724848396288
1229	MCA	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	All	AND	Pip, Olah, Lao1, Igfals, Btn1a1	0.0588235294117647	0.00497512437810945	0.0091743119266055
1230	MCA	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Tissue	AND	Pip, Olah, Lao1, Igfals, Btn1a1	0.0588235294117647	0.00497512437810945	0.0091743119266055
1231	MCA	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	All	OR	Pip, Olah, Lao1, Igfals, Btn1a1	0.0147126436781609	0.955223880597015	0.0289789449852841
1232	MCA	MammaryGlandLactation.Secretory alveoli cell_Spp1 high	Tissue	OR	Pip, Olah, Lao1, Igfals, Btn1a1	0.0159720489143998	0.955223880597015	0.0314187530682376
1233	MCA	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	All	AND	Wfdc3, Csn1s2b, Wap, Lalba, Lao1	0.0366823806717737	0.832775919732441	0.0702695075490334
1234	MCA	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Tissue	AND	Wfdc3, Csn1s2b, Wap, Lalba, Lao1	0.0366823806717737	0.832775919732441	0.0702695075490334
1235	MCA	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	All	OR	Wfdc3, Csn1s2b, Wap, Lalba, Lao1	0.0157318741450068	1	0.030976430976431
1236	MCA	MammaryGlandLactation.Secretory alveoli cell_Wfdc3&Wap high	Tissue	OR	Wfdc3, Csn1s2b, Wap, Lalba, Lao1	0.0220859802038706	1	0.0432174604321746
1237	MCA	MammaryGlandPregnancy.B cell_Ly6d high	All	AND	Ighd, Wfdc12, Ighg2c, Ms4a1, Cd19	0.875	0.0115321252059308	0.0227642276422764
1238	MCA	MammaryGlandPregnancy.B cell_Ly6d high	Tissue	AND	Ighd, Wfdc12, Ighg2c, Ms4a1, Cd19	0.875	0.0115321252059308	0.0227642276422764
1239	MCA	MammaryGlandPregnancy.B cell_Ly6d high	All	OR	Ighd, Wfdc12, Ighg2c, Ms4a1, Cd19	0.0506509719992866	0.935749588138385	0.0961001607309026
1240	MCA	MammaryGlandPregnancy.B cell_Ly6d high	Tissue	OR	Ighd, Wfdc12, Ighg2c, Ms4a1, Cd19	0.164067013287117	0.935749588138385	0.279184074711231
1241	MCA	MammaryGlandPregnancy.Ductal luminal cell	All	AND	Wfdc12, Ighg2c, Ubd, Retnla, Ifng	0.395833333333333	0.00900900900900901	0.0176170607324988
1242	MCA	MammaryGlandPregnancy.Ductal luminal cell	Tissue	AND	Wfdc12, Ighg2c, Ubd, Retnla, Ifng	0.395833333333333	0.00900900900900901	0.0176170607324988
1243	MCA	MammaryGlandPregnancy.Ductal luminal cell	All	OR	Wfdc12, Ighg2c, Ubd, Retnla, Ifng	0.174966592427617	0.931247036510194	0.294585270736463
1244	MCA	MammaryGlandPregnancy.Ductal luminal cell	Tissue	OR	Wfdc12, Ighg2c, Ubd, Retnla, Ifng	0.454314133703447	0.931247036510194	0.610696517412935
1245	MCA	MammaryGlandPregnancy.Myoepithelial cell	All	AND	Gm33651, Col17a1, Krt14, Adamts18, Il17b	1	0.0212765957446809	0.0416666666666667
1246	MCA	MammaryGlandPregnancy.Myoepithelial cell	Tissue	AND	Gm33651, Col17a1, Krt14, Adamts18, Il17b	1	0.0212765957446809	0.0416666666666667
1247	MCA	MammaryGlandPregnancy.Myoepithelial cell	All	OR	Gm33651, Col17a1, Krt14, Adamts18, Il17b	0.0520656479909451	0.978723404255319	0.0988715744223536
1248	MCA	MammaryGlandPregnancy.Myoepithelial cell	Tissue	OR	Gm33651, Col17a1, Krt14, Adamts18, Il17b	0.108362779740872	0.978723404255319	0.195121951219512
1249	MCA	MammaryGlandPregnancy.Secretory alveoli cell	All	AND	Muc15, Alox12e, Rspo1, BC006965, Ubd	1	0.0641025641025641	0.120481927710843
1250	MCA	MammaryGlandPregnancy.Secretory alveoli cell	Tissue	AND	Muc15, Alox12e, Rspo1, BC006965, Ubd	1	0.0641025641025641	0.120481927710843
1251	MCA	MammaryGlandPregnancy.Secretory alveoli cell	All	OR	Muc15, Alox12e, Rspo1, BC006965, Ubd	0.0710417330359987	0.952991452991453	0.132226504595316
1252	MCA	MammaryGlandPregnancy.Secretory alveoli cell	Tissue	OR	Muc15, Alox12e, Rspo1, BC006965, Ubd	0.139287945034354	0.952991452991453	0.243051771117166
1253	MCA	MammaryGlandPregnancy.Stromal cell	All	AND	Frem1, Nxph3, Lrrc15, Alx4, Mmp3	1	0.0204081632653061	0.04
1254	MCA	MammaryGlandPregnancy.Stromal cell	Tissue	AND	Frem1, Nxph3, Lrrc15, Alx4, Mmp3	1	0.0204081632653061	0.04
1255	MCA	MammaryGlandPregnancy.Stromal cell	All	OR	Frem1, Nxph3, Lrrc15, Alx4, Mmp3	0.0519031141868512	0.841836734693878	0.0977777777777778
1256	MCA	MammaryGlandPregnancy.Stromal cell	Tissue	OR	Frem1, Nxph3, Lrrc15, Alx4, Mmp3	0.251524390243902	0.841836734693878	0.387323943661972
1257	MCA	MammaryGlandPregnancy.T cell	All	AND	Ighg2c, Ifi206, Wfdc12, Tgtp1, Ifit3	0.142857142857143	0.0010482180293501	0.00208116545265349
1258	MCA	MammaryGlandPregnancy.T cell	Tissue	AND	Ighg2c, Ifi206, Wfdc12, Tgtp1, Ifit3	0.142857142857143	0.0010482180293501	0.00208116545265349
1259	MCA	MammaryGlandPregnancy.T cell	All	OR	Ighg2c, Ifi206, Wfdc12, Tgtp1, Ifit3	0.0831295843520782	0.748427672955975	0.149638478465891
1260	MCA	MammaryGlandPregnancy.T cell	Tissue	OR	Ighg2c, Ifi206, Wfdc12, Tgtp1, Ifit3	0.198996655518395	0.748427672955975	0.31439894319683
1261	MCA	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	All	AND	Fcer2a, Ighd, Dapl1, Gm8369, Fcmr	0.2	0.0120967741935484	0.0228136882129278
1262	MCA	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Tissue	AND	Fcer2a, Ighd, Dapl1, Gm8369, Fcmr	0.5	0.0120967741935484	0.0236220472440945
1263	MCA	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	All	OR	Fcer2a, Ighd, Dapl1, Gm8369, Fcmr	0.014427763696627	0.895161290322581	0.0283978253917493
1264	MCA	MammaryGlandVirgin.B cell_Cd79a&Fcer2a high	Tissue	OR	Fcer2a, Ighd, Dapl1, Gm8369, Fcmr	0.0736562707365627	0.895161290322581	0.136112814224402
1265	MCA	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	All	AND	Fcer2a, Ighd, Fcmr, Cd22, Cd19	0.282608695652174	0.0175202156334232	0.032994923857868
1266	MCA	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Tissue	AND	Fcer2a, Ighd, Fcmr, Cd22, Cd19	0.928571428571429	0.0175202156334232	0.0343915343915344
1267	MCA	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	All	OR	Fcer2a, Ighd, Fcmr, Cd22, Cd19	0.0651592062759575	0.951482479784367	0.121965967003541
1268	MCA	MammaryGlandVirgin.B cell_Cd79a&Iglc2 high	Tissue	OR	Fcer2a, Ighd, Fcmr, Cd22, Cd19	0.432068543451652	0.951482479784367	0.594276094276094
1269	MCA	MammaryGlandVirgin.Dendritic cell_Fscn1 high	All	AND	Apol7c, H2-M2, Nudt17, Tbc1d4, Gm10851	1	0.0178571428571429	0.0350877192982456
1270	MCA	MammaryGlandVirgin.Dendritic cell_Fscn1 high	Tissue	AND	Apol7c, H2-M2, Nudt17, Tbc1d4, Gm10851	1	0.0178571428571429	0.0350877192982456
1271	MCA	MammaryGlandVirgin.Dendritic cell_Fscn1 high	All	OR	Apol7c, H2-M2, Nudt17, Tbc1d4, Gm10851	0.05625	0.964285714285714	0.106299212598425
1272	MCA	MammaryGlandVirgin.Dendritic cell_Fscn1 high	Tissue	OR	Apol7c, H2-M2, Nudt17, Tbc1d4, Gm10851	0.559585492227979	0.964285714285714	0.708196721311475
1273	MCA	MammaryGlandVirgin.Dividing cell	All	AND	Izumo1r, Ctla4, Foxp3, Tnfrsf4, Icos	0	0	NA
1274	MCA	MammaryGlandVirgin.Dividing cell	Tissue	AND	Izumo1r, Ctla4, Foxp3, Tnfrsf4, Icos	0	0	NA
1275	MCA	MammaryGlandVirgin.Dividing cell	All	OR	Izumo1r, Ctla4, Foxp3, Tnfrsf4, Icos	0.0272177419354839	0.509433962264151	0.0516746411483254
1276	MCA	MammaryGlandVirgin.Dividing cell	Tissue	OR	Izumo1r, Ctla4, Foxp3, Tnfrsf4, Icos	0.145161290322581	0.509433962264151	0.225941422594142
1277	MCA	MammaryGlandVirgin.Macrophage_C1qc high	All	AND	Cd209d, Pla2g2d, Clec10a, Folr2, Clec4b1	0	0	NA
1278	MCA	MammaryGlandVirgin.Macrophage_C1qc high	Tissue	AND	Cd209d, Pla2g2d, Clec10a, Folr2, Clec4b1	NA	0	NA
1279	MCA	MammaryGlandVirgin.Macrophage_C1qc high	All	OR	Cd209d, Pla2g2d, Clec10a, Folr2, Clec4b1	0.018465089440277	0.905660377358491	0.0361922714420358
1280	MCA	MammaryGlandVirgin.Macrophage_C1qc high	Tissue	OR	Cd209d, Pla2g2d, Clec10a, Folr2, Clec4b1	0.302839116719243	0.905660377358491	0.453900709219858
1281	MCA	MammaryGlandVirgin.Macrophage_Lyz1 high	All	AND	Clec4b1, Cd209a, Cd209d, Skint3, Slamf9	1	0.0050251256281407	0.01
1282	MCA	MammaryGlandVirgin.Macrophage_Lyz1 high	Tissue	AND	Clec4b1, Cd209a, Cd209d, Skint3, Slamf9	1	0.0050251256281407	0.01
1283	MCA	MammaryGlandVirgin.Macrophage_Lyz1 high	All	OR	Clec4b1, Cd209a, Cd209d, Skint3, Slamf9	0.028957528957529	0.603015075376884	0.0552613400874971
1284	MCA	MammaryGlandVirgin.Macrophage_Lyz1 high	Tissue	OR	Clec4b1, Cd209a, Cd209d, Skint3, Slamf9	0.416666666666667	0.603015075376884	0.492813141683778
1285	MCA	MammaryGlandVirgin.NK cell	All	AND	Ncr1, Klra9, Klre1, Klrc2, Klrb1c	0	0	NA
1286	MCA	MammaryGlandVirgin.NK cell	Tissue	AND	Ncr1, Klra9, Klre1, Klrc2, Klrb1c	NA	0	NA
1287	MCA	MammaryGlandVirgin.NK cell	All	OR	Ncr1, Klra9, Klre1, Klrc2, Klrb1c	0.0393667094565682	0.884615384615385	0.0753789430561245
1288	MCA	MammaryGlandVirgin.NK cell	Tissue	OR	Ncr1, Klra9, Klre1, Klrc2, Klrb1c	0.528735632183908	0.884615384615385	0.661870503597122
1289	MCA	MammaryGlandVirgin.Stromal cell_Col3a1 high	All	AND	Mmp3, Efemp1, Col5a3, C1s1, Pla1a	0.214953271028037	0.0495689655172414	0.0805604203152364
1290	MCA	MammaryGlandVirgin.Stromal cell_Col3a1 high	Tissue	AND	Mmp3, Efemp1, Col5a3, C1s1, Pla1a	0.884615384615385	0.0495689655172414	0.0938775510204082
1291	MCA	MammaryGlandVirgin.Stromal cell_Col3a1 high	All	OR	Mmp3, Efemp1, Col5a3, C1s1, Pla1a	0.0359444719881011	0.9375	0.0692344421454719
1292	MCA	MammaryGlandVirgin.Stromal cell_Col3a1 high	Tissue	OR	Mmp3, Efemp1, Col5a3, C1s1, Pla1a	0.655120481927711	0.9375	0.771276595744681
1293	MCA	MammaryGlandVirgin.T cell_Cd8b1 high	All	AND	Dapl1, Trac, Ms4a4b, Cd8b1, Trbc2	0.303317535545024	0.0715883668903803	0.115837104072398
