	gene	chr	start	end	tissue	cell.type
9522	Nlrp6	chr7	148088309	148089641	Liver	Liver.hepatocyte
9523	Nlrp6	chr7	148093653	148095104	Liver	Liver.hepatocyte
9524	Nlrp6	chr7	148098076	148100725	Liver	Liver.hepatocyte
9525	Nlrp6	chr7	148108001	148109658	Liver	Liver.hepatocyte
9526	Nlrp6	chr7	148112756	148113437	Liver	Liver.hepatocyte
10516	Psmd13	chr7	148088309	148089641	Liver	Liver.hepatocyte
10517	Psmd13	chr7	148093653	148095104	Liver	Liver.hepatocyte
10518	Psmd13	chr7	148098076	148100725	Liver	Liver.hepatocyte
10519	Psmd13	chr7	148108001	148109658	Liver	Liver.hepatocyte
10520	Psmd13	chr7	148112756	148113437	Liver	Liver.hepatocyte
11419	Sirt3	chr7	148088309	148089641	Liver	Liver.hepatocyte
11420	Sirt3	chr7	148093653	148095104	Liver	Liver.hepatocyte
11421	Sirt3	chr7	148098076	148100725	Liver	Liver.hepatocyte
11422	Sirt3	chr7	148108001	148109658	Liver	Liver.hepatocyte
11423	Sirt3	chr7	148112756	148113437	Liver	Liver.hepatocyte
9238	Mthfd1	chr12	77363950	77364562	Liver	Liver.hepatocyte
9239	Mthfd1	chr12	77364694	77366267	Liver	Liver.hepatocyte
9240	Mthfd1	chr12	77373746	77374803	Liver	Liver.hepatocyte
12091	Syf2	chr4	134474199	134474734	Liver	Liver.hepatocyte
12092	Syf2	chr4	134478512	134480897	Liver	Liver.hepatocyte
12237	Tex2	chr11	106432319	106433950	Liver	Liver.hepatocyte
12238	Tex2	chr11	106441279	106443126	Liver	Liver.hepatocyte
12239	Tex2	chr11	106448786	106450819	Liver	Liver.hepatocyte
6854	Erbb3	chr10	128024618	128027939	Liver	Liver.hepatocyte
6855	Erbb3	chr10	128035164	128035994	Liver	Liver.hepatocyte
6856	Erbb3	chr10	128037846	128038341	Liver	Liver.hepatocyte
9799	Pa2g4	chr10	128024618	128027939	Liver	Liver.hepatocyte
9800	Pa2g4	chr10	128035164	128035994	Liver	Liver.hepatocyte
9801	Pa2g4	chr10	128037846	128038341	Liver	Liver.hepatocyte
5652	Cdk9	chr2	32556540	32557344	Liver	Liver.hepatocyte
5653	Cdk9	chr2	32558920	32560210	Liver	Liver.hepatocyte
7279	Fpgs	chr2	32556540	32557344	Liver	Liver.hepatocyte
7280	Fpgs	chr2	32558920	32560210	Liver	Liver.hepatocyte
9044	Mkrn2	chr6	115600392	115601457	Liver	Liver.hepatocyte
10696	Raf1	chr6	115600392	115601457	Liver	Liver.hepatocyte
10697	Raf1	chr6	115606946	115607839	Liver	Liver.hepatocyte
3251	Slc25a22	chr7	148618038	148619237	Heart	Heart.cardiac muscle cell
10207	Pnpla2	chr7	148618038	148619237	Liver	Liver.hepatocyte
10244	Polr2l	chr7	148618038	148619237	Liver	Liver.hepatocyte
11594	Slc25a22	chr7	148618038	148619237	Liver	Liver.hepatocyte
12649	Tspan4	chr7	148618038	148619237	Liver	Liver.hepatocyte
3360	Sord	chr2	122069181	122070107	Heart	Heart.cardiac muscle cell
11872	Sord	chr2	122063713	122064127	Liver	Liver.hepatocyte
11873	Sord	chr2	122067450	122068114	Liver	Liver.hepatocyte
11874	Sord	chr2	122069181	122070107	Liver	Liver.hepatocyte
11601	Slc25a29	chr12	110095096	110096800	Liver	Liver.hepatocyte
11641	Slc25a47	chr12	110095096	110096800	Liver	Liver.hepatocyte
5482	Cabyr	chr18	12940670	12942459	Liver	Liver.hepatocyte
5483	Cabyr	chr18	12944932	12945929	Liver	Liver.hepatocyte
9766	Osbpl1a	chr18	12940670	12942459	Liver	Liver.hepatocyte
9767	Osbpl1a	chr18	12944932	12945929	Liver	Liver.hepatocyte
9768	Osbpl1a	chr18	12951426	12952791	Liver	Liver.hepatocyte
7367	Gas5	chr1	162916619	162916949	Liver	Liver.hepatocyte
7368	Gas5	chr1	162917019	162918072	Liver	Liver.hepatocyte
7369	Gas5	chr1	162918761	162919392	Liver	Liver.hepatocyte
7370	Gas5	chr1	162919462	162919814	Liver	Liver.hepatocyte
11292	Serpinc1	chr1	162909973	162911362	Liver	Liver.hepatocyte
11293	Serpinc1	chr1	162916619	162916949	Liver	Liver.hepatocyte
11294	Serpinc1	chr1	162917019	162918072	Liver	Liver.hepatocyte
11295	Serpinc1	chr1	162918761	162919392	Liver	Liver.hepatocyte
11296	Serpinc1	chr1	162919462	162919814	Liver	Liver.hepatocyte
7560	Gm20337	chr12	82066895	82067759	Liver	Liver.hepatocyte
7561	Gm20337	chr12	82076228	82077857	Liver	Liver.hepatocyte
11443	Slc10a1	chr12	82066895	82067759	Liver	Liver.hepatocyte
11444	Slc10a1	chr12	82076228	82077857	Liver	Liver.hepatocyte
8023	Hlf	chr11	90216397	90217583	Liver	Liver.hepatocyte
8024	Hlf	chr11	90217816	90219035	Liver	Liver.hepatocyte
8025	Hlf	chr11	90224784	90225727	Liver	Liver.hepatocyte
8026	Hlf	chr11	90243110	90244425	Liver	Liver.hepatocyte
8248	Il1r1	chr1	40285891	40286244	Liver	Liver.hepatocyte
4456	Acsl1	chr8	47563056	47563850	Liver	Liver.hepatocyte
4457	Acsl1	chr8	47563915	47564567	Liver	Liver.hepatocyte
4458	Acsl1	chr8	47564826	47566380	Liver	Liver.hepatocyte
4459	Acsl1	chr8	47569920	47570876	Liver	Liver.hepatocyte
4460	Acsl1	chr8	47573306	47574485	Liver	Liver.hepatocyte
4461	Acsl1	chr8	47578838	47579973	Liver	Liver.hepatocyte
4462	Acsl1	chr8	47582156	47583723	Liver	Liver.hepatocyte
4463	Acsl1	chr8	47584594	47585734	Liver	Liver.hepatocyte
6095	Csk	chr9	57495226	57496366	Liver	Liver.hepatocyte
6096	Csk	chr9	57503538	57505132	Liver	Liver.hepatocyte
6097	Csk	chr9	57512258	57512897	Liver	Liver.hepatocyte
6098	Csk	chr9	57517039	57518004	Liver	Liver.hepatocyte
6099	Csk	chr9	57518871	57519596	Liver	Liver.hepatocyte
6178	Cyp1a2	chr9	57495226	57496366	Liver	Liver.hepatocyte
6179	Cyp1a2	chr9	57503538	57505132	Liver	Liver.hepatocyte
6180	Cyp1a2	chr9	57512258	57512897	Liver	Liver.hepatocyte
6181	Cyp1a2	chr9	57517039	57518004	Liver	Liver.hepatocyte
6182	Cyp1a2	chr9	57518871	57519596	Liver	Liver.hepatocyte
6689	Edc3	chr9	57512258	57512897	Liver	Liver.hepatocyte
6690	Edc3	chr9	57517039	57518004	Liver	Liver.hepatocyte
6691	Edc3	chr9	57518871	57519596	Liver	Liver.hepatocyte
13578	Csk	chr9	57485470	57486962	Spleen	Spleen.B cell
2882	Prodh	chr16	18082430	18084231	Heart	Heart.cardiac muscle cell
6483	Dgcr6	chr16	18081467	18082004	Liver	Liver.hepatocyte
6484	Dgcr6	chr16	18082430	18084231	Liver	Liver.hepatocyte
10443	Prodh	chr16	18081467	18082004	Liver	Liver.hepatocyte
10444	Prodh	chr16	18082430	18084231	Liver	Liver.hepatocyte
6863.1	Ergic1	chr17	26649127	26649725	Liver	Liver.hepatocyte
9473.1	Nfia	chr4	97423803	97425604	Liver	Liver.hepatocyte
9474.1	Nfia	chr4	97431736	97432861	Liver	Liver.hepatocyte
9475.1	Nfia	chr4	97438448	97440513	Liver	Liver.hepatocyte
3040	Rnaseh2a	chr8	87497789	87498047	Heart	Heart.cardiac muscle cell
3041	Rnaseh2a	chr8	87498183	87498434	Heart	Heart.cardiac muscle cell
3042.1	Rnaseh2a	chr8	87499814	87500771	Heart	Heart.cardiac muscle cell
5066.1	Asna1	chr8	87499814	87500771	Liver	Liver.hepatocyte
8067.1	Hook2	chr8	87499814	87500771	Liver	Liver.hepatocyte
8900.1	Mast1	chr8	87499814	87500771	Liver	Liver.hepatocyte
10393.1	Prdx2	chr8	87499814	87500771	Liver	Liver.hepatocyte
10902.1	Rnaseh2a	chr8	87499814	87500771	Liver	Liver.hepatocyte
12137	Tat	chr8	112502334	112502895	Liver	Liver.hepatocyte
12138	Tat	chr8	112506317	112506843	Liver	Liver.hepatocyte
12139	Tat	chr8	112507818	112508678	Liver	Liver.hepatocyte
12140	Tat	chr8	112516092	112516303	Liver	Liver.hepatocyte
12141	Tat	chr8	112516394	112516594	Liver	Liver.hepatocyte
12142	Tat	chr8	112522132	112522389	Liver	Liver.hepatocyte
12143	Tat	chr8	112522461	112523213	Liver	Liver.hepatocyte
12144	Tat	chr8	112523783	112524401	Liver	Liver.hepatocyte
12145	Tat	chr8	112528192	112528606	Liver	Liver.hepatocyte
10646.1	Rab20	chr8	11457228	11459600	Liver	Liver.hepatocyte
10647.1	Rab20	chr8	11472744	11473558	Liver	Liver.hepatocyte
8783	Lrrc61	chr6	48541113	48542230	Liver	Liver.hepatocyte
8784	Lrrc61	chr6	48551062	48552788	Liver	Liver.hepatocyte
10723	Rarres2	chr6	48541113	48542230	Liver	Liver.hepatocyte
10724	Rarres2	chr6	48551062	48552788	Liver	Liver.hepatocyte
10823	Repin1	chr6	48541113	48542230	Liver	Liver.hepatocyte
10824	Repin1	chr6	48551062	48552788	Liver	Liver.hepatocyte
12806	Ugt1a1	chr1	90116626	90117994	Liver	Liver.hepatocyte
12364.1	Tmem107	chr11	68908096	68909498	Liver	Liver.hepatocyte
4408	Aco1	chr4	40102486	40103634	Liver	Liver.hepatocyte
4409	Aco1	chr4	40103728	40104945	Liver	Liver.hepatocyte
9310	N4bp2l1	chr5	151380880	151382038	Liver	Liver.hepatocyte
9311	N4bp2l1	chr5	151386189	151387278	Liver	Liver.hepatocyte
9312	N4bp2l1	chr5	151395093	151398405	Liver	Liver.hepatocyte
9313	N4bp2l1	chr5	151400919	151403046	Liver	Liver.hepatocyte
8727	Lpin2	chr17	71544465	71546331	Liver	Liver.hepatocyte
8728	Lpin2	chr17	71551263	71551977	Liver	Liver.hepatocyte
8729	Lpin2	chr17	71555572	71556257	Liver	Liver.hepatocyte
7290	Furin	chr7	87544919	87546471	Liver	Liver.hepatocyte
7291	Furin	chr7	87546558	87548870	Liver	Liver.hepatocyte
7292	Furin	chr7	87561722	87563410	Liver	Liver.hepatocyte
7293	Furin	chr7	87567356	87568319	Liver	Liver.hepatocyte
11939	Srebf1	chr11	60021739	60022267	Liver	Liver.hepatocyte
12914	Usp3	chr9	66439503	66442373	Liver	Liver.hepatocyte
12915	Usp3	chr9	66444006	66444473	Liver	Liver.hepatocyte
12916	Usp3	chr9	66452146	66452916	Liver	Liver.hepatocyte
12917	Usp3	chr9	66453767	66454903	Liver	Liver.hepatocyte
3377	Stat5a	chr11	100690070	100691426	Heart	Heart.cardiac muscle cell
3384	Stat5b	chr11	100690070	100691426	Heart	Heart.cardiac muscle cell
7469	Ghdc	chr11	100677689	100679152	Liver	Liver.hepatocyte
11991	Stat5a	chr11	100677689	100679152	Liver	Liver.hepatocyte
11992	Stat5a	chr11	100690070	100691426	Liver	Liver.hepatocyte
11993	Stat5a	chr11	100694796	100695286	Liver	Liver.hepatocyte
11994	Stat5a	chr11	100700316	100701306	Liver	Liver.hepatocyte
11995	Stat5a	chr11	100703244	100704080	Liver	Liver.hepatocyte
11998	Stat5b	chr11	100677689	100679152	Liver	Liver.hepatocyte
11999	Stat5b	chr11	100690070	100691426	Liver	Liver.hepatocyte
12000	Stat5b	chr11	100694796	100695286	Liver	Liver.hepatocyte
12001	Stat5b	chr11	100700316	100701306	Liver	Liver.hepatocyte
12002	Stat5b	chr11	100703244	100704080	Liver	Liver.hepatocyte
12457	Tmprss6	chr15	78300380	78301856	Liver	Liver.hepatocyte
7030	Fam20a	chr11	109563141	109564060	Liver	Liver.hepatocyte
7031	Fam20a	chr11	109566735	109568327	Liver	Liver.hepatocyte
7032	Fam20a	chr11	109593884	109594912	Liver	Liver.hepatocyte
9635	Nsun2	chr13	69762534	69763984	Liver	Liver.hepatocyte
9636	Nsun2	chr13	69776986	69777574	Liver	Liver.hepatocyte
9637	Nsun2	chr13	69779381	69779915	Liver	Liver.hepatocyte
9638	Nsun2	chr13	69783147	69784155	Liver	Liver.hepatocyte
11932	Srd5a1	chr13	69762534	69763984	Liver	Liver.hepatocyte
11933	Srd5a1	chr13	69776986	69777574	Liver	Liver.hepatocyte
11934	Srd5a1	chr13	69779381	69779915	Liver	Liver.hepatocyte
11935	Srd5a1	chr13	69783147	69784155	Liver	Liver.hepatocyte
10152	Plg	chr17	12572940	12573659	Liver	Liver.hepatocyte
10153	Plg	chr17	12575370	12575922	Liver	Liver.hepatocyte
10154	Plg	chr17	12578078	12578714	Liver	Liver.hepatocyte
10155	Plg	chr17	12580478	12581519	Liver	Liver.hepatocyte
3892.1	Card10	chr15	78666377	78667095	Heart	Heart.endothelial cell
3893.1	Card10	chr15	78670636	78671232	Heart	Heart.endothelial cell
3894.1	Card10	chr15	78675011	78675661	Heart	Heart.endothelial cell
3896.1	Cdc42ep1	chr15	78666377	78667095	Heart	Heart.endothelial cell
3897.1	Cdc42ep1	chr15	78670636	78671232	Heart	Heart.endothelial cell
3898.1	Cdc42ep1	chr15	78675011	78675661	Heart	Heart.endothelial cell
2890	Prpf8	chr11	75272678	75273259	Heart	Heart.cardiac muscle cell
10463	Prpf8	chr11	75272678	75273259	Liver	Liver.hepatocyte
11303	Serpinf1	chr11	75272678	75273259	Liver	Liver.hepatocyte
11306	Serpinf2	chr11	75272678	75273259	Liver	Liver.hepatocyte
12330	Tlcd2	chr11	75272678	75273259	Liver	Liver.hepatocyte
13032	Wdr81	chr11	75272678	75273259	Liver	Liver.hepatocyte
6119	Ctif	chr18	75824773	75827150	Liver	Liver.hepatocyte
12524	Tpcn1	chr5	121008687	121009432	Liver	Liver.hepatocyte
12525	Tpcn1	chr5	121012945	121014349	Liver	Liver.hepatocyte
12526	Tpcn1	chr5	121015199	121015703	Liver	Liver.hepatocyte
12527	Tpcn1	chr5	121015951	121018765	Liver	Liver.hepatocyte
13286	Zfpm1	chr8	124818043	124818736	Liver	Liver.hepatocyte
13287	Zfpm1	chr8	124841357	124842419	Liver	Liver.hepatocyte
4671	Alad	chr4	62170787	62171546	Liver	Liver.hepatocyte
4672	Alad	chr4	62177618	62178565	Liver	Liver.hepatocyte
7934	Hdhd3	chr4	62170787	62171546	Liver	Liver.hepatocyte
7935	Hdhd3	chr4	62177618	62178565	Liver	Liver.hepatocyte
10224	Pole3	chr4	62170787	62171546	Liver	Liver.hepatocyte
10225	Pole3	chr4	62177618	62178565	Liver	Liver.hepatocyte
497	Bnip3	chr7	146097615	146098080	Heart	Heart.cardiac muscle cell
498	Bnip3	chr7	146098575	146099207	Heart	Heart.cardiac muscle cell
499	Bnip3	chr7	146110694	146111885	Heart	Heart.cardiac muscle cell
5365	Bnip3	chr7	146095396	146096132	Liver	Liver.hepatocyte
5366	Bnip3	chr7	146098575	146099207	Liver	Liver.hepatocyte
5367	Bnip3	chr7	146110694	146111885	Liver	Liver.hepatocyte
6696	Eed	chr7	97167877	97169277	Liver	Liver.hepatocyte
4018	1600020E01Rik	chr6	86446027	86448719	Liver	Liver.hepatocyte
4100	2310040G24Rik	chr6	86446027	86448719	Liver	Liver.hepatocyte
5737	Chd9	chr8	93392033	93394781	Liver	Liver.hepatocyte
5738	Chd9	chr8	93395315	93395777	Liver	Liver.hepatocyte
5739	Chd9	chr8	93399994	93401989	Liver	Liver.hepatocyte
6131	Cul4a	chr8	13056627	13057829	Liver	Liver.hepatocyte
6932	F10	chr8	13056627	13057829	Liver	Liver.hepatocyte
6947	F7	chr8	13056627	13057829	Liver	Liver.hepatocyte
9882	Pcid2	chr8	13056627	13057829	Liver	Liver.hepatocyte
10456	Proz	chr8	13056627	13057829	Liver	Liver.hepatocyte
1950	Mavs	chr2	131041319	131042793	Heart	Heart.cardiac muscle cell
8911	Mavs	chr2	131041319	131042793	Liver	Liver.hepatocyte
13066	Wwc1	chr11	35776879	35777646	Liver	Liver.hepatocyte
13067	Wwc1	chr11	35784206	35785407	Liver	Liver.hepatocyte
13068	Wwc1	chr11	35788090	35788514	Liver	Liver.hepatocyte
13069	Wwc1	chr11	35788545	35788952	Liver	Liver.hepatocyte
10802	Rdh9	chr10	127181454	127182262	Liver	Liver.hepatocyte
5684	Celf1	chr2	90771571	90772803	Liver	Liver.hepatocyte
8444	Kbtbd4	chr2	90771571	90772803	Liver	Liver.hepatocyte
9436	Ndufs3	chr2	90771571	90772803	Liver	Liver.hepatocyte
10571	Ptpmt1	chr2	90771571	90772803	Liver	Liver.hepatocyte
6650	Dus1l	chr11	120691840	120693257	Liver	Liver.hepatocyte
6651	Dus1l	chr11	120693329	120693777	Liver	Liver.hepatocyte
7063	Fasn	chr11	120691840	120693257	Liver	Liver.hepatocyte
7064	Fasn	chr11	120693329	120693777	Liver	Liver.hepatocyte
7690	Gps1	chr11	120691840	120693257	Liver	Liver.hepatocyte
7691	Gps1	chr11	120693329	120693777	Liver	Liver.hepatocyte
10853	Rfng	chr11	120691840	120693257	Liver	Liver.hepatocyte
10854	Rfng	chr11	120693329	120693777	Liver	Liver.hepatocyte
6634	Dpys	chr15	39642012	39643393	Liver	Liver.hepatocyte
6635	Dpys	chr15	39644858	39646122	Liver	Liver.hepatocyte
6636	Dpys	chr15	39647524	39649321	Liver	Liver.hepatocyte
9018	Mgst1	chr6	138091920	138092321	Liver	Liver.hepatocyte
6500	Dhodh	chr8	112107935	112110008	Liver	Liver.hepatocyte
6522	Dhx38	chr8	112107935	112110008	Liver	Liver.hepatocyte
8071	Hp	chr8	112107935	112110008	Liver	Liver.hepatocyte
12733	Txnl4b	chr8	112107935	112110008	Liver	Liver.hepatocyte
11963	St3gal3	chr4	117804516	117805813	Liver	Liver.hepatocyte
11964	St3gal3	chr4	117810271	117810913	Liver	Liver.hepatocyte
11965	St3gal3	chr4	117811494	117811874	Liver	Liver.hepatocyte
5518	Car5a	chr8	124504650	124505798	Liver	Liver.hepatocyte
5519	Car5a	chr8	124516539	124517494	Liver	Liver.hepatocyte
5167	Atp8b1	chr18	64777758	64779203	Liver	Liver.hepatocyte
5168	Atp8b1	chr18	64783589	64783890	Liver	Liver.hepatocyte
5169	Atp8b1	chr18	64785652	64787638	Liver	Liver.hepatocyte
5170	Atp8b1	chr18	64802795	64804203	Liver	Liver.hepatocyte
4809	Angptl4	chr17	33910908	33912074	Liver	Liver.hepatocyte
4810	Angptl4	chr17	33915900	33917214	Liver	Liver.hepatocyte
9414	Ndufa7	chr17	33915900	33917214	Liver	Liver.hepatocyte
12601	Trmt1	chr8	87166530	87167293	Liver	Liver.hepatocyte
8101	Hsbp1l1	chr18	80454755	80455905	Liver	Liver.hepatocyte
8102	Hsbp1l1	chr18	80467816	80468845	Liver	Liver.hepatocyte
10384	Pqlc1	chr18	80454755	80455905	Liver	Liver.hepatocyte
10385	Pqlc1	chr18	80467816	80468845	Liver	Liver.hepatocyte
4056	1810019D21Rik	chr8	108654259	108654989	Liver	Liver.hepatocyte
4057	1810019D21Rik	chr8	108671794	108672640	Liver	Liver.hepatocyte
6902	Esrp2	chr8	108654259	108654989	Liver	Liver.hepatocyte
6903	Esrp2	chr8	108671794	108672640	Liver	Liver.hepatocyte
2776	Ppif	chr14	26544396	26546974	Heart	Heart.cardiac muscle cell
2777	Ppif	chr14	26555335	26556725	Heart	Heart.cardiac muscle cell
10302	Ppif	chr14	26544396	26546974	Liver	Liver.hepatocyte
13151	Zcchc24	chr14	26544396	26546974	Liver	Liver.hepatocyte
13152	Zcchc24	chr14	26592475	26593986	Liver	Liver.hepatocyte
4350	Acaa2	chr18	74923441	74924927	Liver	Liver.hepatocyte
4351	Acaa2	chr18	74941062	74941748	Liver	Liver.hepatocyte
57	2010320M18Rik	chr8	73327635	73329336	Heart	Heart.cardiac muscle cell
2076	Mpv17l2	chr8	73327635	73329336	Heart	Heart.cardiac muscle cell
4069	2010320M18Rik	chr8	73327635	73329336	Liver	Liver.hepatocyte
5037	Arrdc2	chr8	73327635	73329336	Liver	Liver.hepatocyte
9115	Mpv17l2	chr8	73327635	73329336	Liver	Liver.hepatocyte
10091	Pik3r2	chr8	73327635	73329336	Liver	Liver.hepatocyte
14407	Trim25	chr11	88885248	88886256	Spleen	Spleen.B cell
14408	Trim25	chr11	88889143	88889865	Spleen	Spleen.B cell
22.1	1700113A16Rik	chr3	87942150	87943607	Heart	Heart.cardiac muscle cell
23.1	1700113A16Rik	chr3	87944075	87944556	Heart	Heart.cardiac muscle cell
24.1	1700113A16Rik	chr3	87948017	87948381	Heart	Heart.cardiac muscle cell
25.1	1700113A16Rik	chr3	87948756	87949256	Heart	Heart.cardiac muscle cell
1997.1	Mef2d	chr3	87942150	87943607	Heart	Heart.cardiac muscle cell
1998.1	Mef2d	chr3	87944075	87944556	Heart	Heart.cardiac muscle cell
1999.1	Mef2d	chr3	87948017	87948381	Heart	Heart.cardiac muscle cell
2000.1	Mef2d	chr3	87948756	87949256	Heart	Heart.cardiac muscle cell
4045.1	1700113A16Rik	chr3	87942150	87943607	Liver	Liver.hepatocyte
4296	Abcd3	chr3	121556427	121557480	Liver	Liver.hepatocyte
4297	Abcd3	chr3	121559068	121559486	Liver	Liver.hepatocyte
8082	Hps4	chr5	112730758	112731940	Liver	Liver.hepatocyte
11950	Srrd	chr5	112730758	112731940	Liver	Liver.hepatocyte
12249.1	Tfip11	chr5	112718864	112719803	Liver	Liver.hepatocyte
12250	Tfip11	chr5	112730758	112731940	Liver	Liver.hepatocyte
10336	Ppp1r15b	chr1	135016441	135017100	Liver	Liver.hepatocyte
10337	Ppp1r15b	chr1	135017540	135018268	Liver	Liver.hepatocyte
10338	Ppp1r15b	chr1	135020509	135021263	Liver	Liver.hepatocyte
10339	Ppp1r15b	chr1	135030593	135031160	Liver	Liver.hepatocyte
12638	Tsku	chr7	105531692	105532392	Liver	Liver.hepatocyte
12639	Tsku	chr7	105535545	105536294	Liver	Liver.hepatocyte
12640	Tsku	chr7	105540834	105541654	Liver	Liver.hepatocyte
10664	Rab4a	chr8	126335935	126336902	Liver	Liver.hepatocyte
10665	Rab4a	chr8	126343568	126345020	Liver	Liver.hepatocyte
7812	Gtf2e1	chr16	37567071	37568176	Liver	Liver.hepatocyte
7813	Gtf2e1	chr16	37583435	37585691	Liver	Liver.hepatocyte
7967	Hgd	chr16	37567071	37568176	Liver	Liver.hepatocyte
7968	Hgd	chr16	37583435	37585691	Liver	Liver.hepatocyte
10686	Rabl3	chr16	37567071	37568176	Liver	Liver.hepatocyte
10687	Rabl3	chr16	37583435	37585691	Liver	Liver.hepatocyte
8449	Kcnk5	chr14	21045428	21046060	Liver	Liver.hepatocyte
8450	Kcnk5	chr14	21047567	21048081	Liver	Liver.hepatocyte
8451	Kcnk5	chr14	21048443	21049863	Liver	Liver.hepatocyte
11763	Slc7a2	chr8	41961431	41962595	Liver	Liver.hepatocyte
11764	Slc7a2	chr8	41970938	41971617	Liver	Liver.hepatocyte
11765	Slc7a2	chr8	41971697	41971956	Liver	Liver.hepatocyte
11766	Slc7a2	chr8	41972229	41972784	Liver	Liver.hepatocyte
11767	Slc7a2	chr8	41973038	41973425	Liver	Liver.hepatocyte
11768	Slc7a2	chr8	41975480	41975936	Liver	Liver.hepatocyte
11769	Slc7a2	chr8	41976319	41976803	Liver	Liver.hepatocyte
11770	Slc7a2	chr8	41977268	41977792	Liver	Liver.hepatocyte
8440	Kat2b	chr17	53766653	53768237	Liver	Liver.hepatocyte
9343	Napa	chr7	16637236	16638533	Liver	Liver.hepatocyte
6590	Dnajc30	chr5	135576455	135577267	Liver	Liver.hepatocyte
6591	Dnajc30	chr5	135579932	135580507	Liver	Liver.hepatocyte
6592	Dnajc30	chr5	135584933	135585233	Liver	Liver.hepatocyte
9055	Mlxipl	chr5	135576455	135577267	Liver	Liver.hepatocyte
9056	Mlxipl	chr5	135579932	135580507	Liver	Liver.hepatocyte
9057	Mlxipl	chr5	135584933	135585233	Liver	Liver.hepatocyte
12186	Tbl2	chr5	135576455	135577267	Liver	Liver.hepatocyte
12187	Tbl2	chr5	135579932	135580507	Liver	Liver.hepatocyte
12188	Tbl2	chr5	135584933	135585233	Liver	Liver.hepatocyte
7092	Fbxo31	chr8	124085582	124088126	Liver	Liver.hepatocyte
8845	Map1lc3b	chr8	124085582	124088126	Liver	Liver.hepatocyte
9331	Nacc2	chr2	25988162	25989339	Liver	Liver.hepatocyte
10978	Rora	chr9	69136634	69139401	Liver	Liver.hepatocyte
10979	Rora	chr9	69154185	69155239	Liver	Liver.hepatocyte
10980	Rora	chr9	69167373	69168788	Liver	Liver.hepatocyte
10981	Rora	chr9	69179199	69180144	Liver	Liver.hepatocyte
5637	Cdk10	chr8	125765861	125767364	Liver	Liver.hepatocyte
5638	Cdk10	chr8	125767555	125768026	Liver	Liver.hepatocyte
5639	Cdk10	chr8	125768227	125768835	Liver	Liver.hepatocyte
5756	Chmp1a	chr8	125765861	125767364	Liver	Liver.hepatocyte
5757	Chmp1a	chr8	125767555	125768026	Liver	Liver.hepatocyte
5758	Chmp1a	chr8	125768227	125768835	Liver	Liver.hepatocyte
11893	Spata2l	chr8	125765861	125767364	Liver	Liver.hepatocyte
11894	Spata2l	chr8	125767555	125768026	Liver	Liver.hepatocyte
11895	Spata2l	chr8	125768227	125768835	Liver	Liver.hepatocyte
13204	Zfp276	chr8	125765861	125767364	Liver	Liver.hepatocyte
13205	Zfp276	chr8	125767555	125768026	Liver	Liver.hepatocyte
13206	Zfp276	chr8	125768227	125768835	Liver	Liver.hepatocyte
450	Aspscr1	chr11	120490607	120491686	Heart	Heart.cardiac muscle cell
2180	Myadml2	chr11	120490607	120491686	Heart	Heart.cardiac muscle cell
4797	Anapc11	chr11	120490607	120491686	Liver	Liver.hepatocyte
4798	Anapc11	chr11	120491738	120492329	Liver	Liver.hepatocyte
4799	Anapc11	chr11	120492504	120493096	Liver	Liver.hepatocyte
5072	Aspscr1	chr11	120490607	120491686	Liver	Liver.hepatocyte
5073	Aspscr1	chr11	120491738	120492329	Liver	Liver.hepatocyte
5074	Aspscr1	chr11	120492504	120493096	Liver	Liver.hepatocyte
9567	Notum	chr11	120490607	120491686	Liver	Liver.hepatocyte
9568	Notum	chr11	120491738	120492329	Liver	Liver.hepatocyte
9569	Notum	chr11	120492504	120493096	Liver	Liver.hepatocyte
9921	Pcyt2	chr11	120490607	120491686	Liver	Liver.hepatocyte
9922	Pcyt2	chr11	120491738	120492329	Liver	Liver.hepatocyte
9923	Pcyt2	chr11	120492504	120493096	Liver	Liver.hepatocyte
11429	Sirt7	chr11	120490607	120491686	Liver	Liver.hepatocyte
11430	Sirt7	chr11	120491738	120492329	Liver	Liver.hepatocyte
